hour_of_year,season,u_mean_ms,u_prime_ms,omega_rad_s,omega_cross_r_ms,tsr,cp_effective,v_rel_ms,v_rel_mag_ms,particle_density,n_inner,n_outer,h_capture,dh_dt,capture_alert
7936,Amihan,4.696427089609743,-0.34443330207483047,18.78570835843897,14.089281268829229,3.0,0.3,-9.737287481294317,9.737287481294317,1.0,37,80,0.3,8.333333333333333e-05,0
7937,Amihan,3.644512424742403,-0.19713083526772324,14.578049698969613,10.93353727422721,3.0000000000000004,0.3,-7.4861556847525295,7.4861556847525295,0.0,0,0,0.0,-8.333333333333333e-05,1
7938,Amihan,3.0388645873945395,0.10478968705405187,12.15545834957816,9.11659376218362,3.0000000000000004,0.3,-5.972939487735028,5.972939487735028,0.0125,0,1,0.00375,1.0416666666666667e-06,0
7939,Amihan,3.0388645873945395,0.18027133685778401,12.15545834957816,9.11659376218362,3.0000000000000004,0.3,-5.897457837931295,5.897457837931295,0.375,0,30,0.11249999999999999,3.020833333333333e-05,0
7940,Amihan,3.378877408361761,0.2596612338793562,13.515509633447044,10.136632225085282,3.0,0.3,-6.498093582844165,6.498093582844165,0.0,0,0,0.0,-3.1249999999999994e-05,1
7941,Amihan,3.793268033915561,-0.03404121928691455,15.173072135662244,11.379804101746682,3.0,0.3,-7.620577287118036,7.620577287118036,0.0375,0,3,0.01125,3.1249999999999997e-06,0
7942,Amihan,3.984525245709624,0.21062866723384924,15.938100982838497,11.953575737128872,3.0000000000000004,0.3,-7.758421824185399,7.758421824185399,0.8875,14,71,0.26625,7.083333333333334e-05,0
7943,Amihan,3.9526490437439454,0.2947208200143988,15.81059617497578,11.857947131231835,2.9999999999999996,0.3,-7.6105772674734915,7.6105772674734915,0.0125,0,1,0.00375,-7.291666666666667e-05,0
7944,Amihan,3.888896639812593,0.07799926490227282,15.555586559250372,11.666689919437779,3.0,0.3,-7.699794014722913,7.699794014722913,0.7875,4,63,0.23625,6.458333333333334e-05,0
7945,Amihan,3.8676458385021415,-0.05517510580952223,15.470583354008566,11.602937515506424,3.0,0.3,-7.790466782813805,7.790466782813805,0.0125,0,1,0.00375,-6.458333333333334e-05,0
7946,Amihan,3.793268033915561,-0.5482391126704792,15.173072135662244,11.379804101746682,3.0,0.3,-8.1347751805016,8.1347751805016,0.225,0,18,0.0675,1.7708333333333335e-05,0
7947,Amihan,3.825144235881239,0.22919275720959764,15.300576943524954,11.475432707643716,2.9999999999999996,0.3,-7.421095714552879,7.421095714552879,0.575,15,46,0.1725,2.9166666666666663e-05,0
7948,Amihan,3.984525245709624,0.016804216893287795,15.938100982838497,11.953575737128872,3.0000000000000004,0.3,-7.952246274525961,7.952246274525961,0.0125,1,1,0.00375,-4.6874999999999994e-05,0
7949,Amihan,3.9207728417782697,-0.16216938008256246,15.683091367113079,11.762318525334809,3.0,0.3,-8.003715063639103,8.003715063639103,0.4625,0,37,0.13875,3.7500000000000003e-05,0
7950,Amihan,2.9432359814975086,0.37607679372702024,11.772943925990035,8.829707944492526,3.0,0.3,-5.510395169267997,5.510395169267997,0.3,0,24,0.09,-1.3541666666666671e-05,0
7951,Amihan,1.859445114664491,-0.2654978273274317,7.437780458657964,5.578335343993473,0.0,0.0,-3.984388056656414,3.984388056656414,0.525,9,42,0.0,-2.4999999999999998e-05,1
7952,Amihan,2.4013405480809995,0.3947891066603383,9.605362192323998,7.2040216442429985,0.0,0.0,-4.40789198950166,4.40789198950166,0.0125,0,1,0.0,0.0,0
7953,Amihan,3.548883818845371,-0.007904527813848946,14.195535275381483,10.646651456536112,2.9999999999999996,0.3,-7.10567216550459,7.10567216550459,0.0,0,0,0.0,0.0,0
7954,Amihan,3.963274444399172,0.12584116824927116,15.853097777596687,11.889823333197516,3.0,0.3,-7.800707720549073,7.800707720549073,0.525,15,42,0.1575,4.375e-05,0
7955,Amihan,3.899522040467818,-0.15404832315678843,15.598088161871273,11.698566121403454,3.0,0.3,-7.953092404092424,7.953092404092424,0.3125,0,25,0.09375,-1.7708333333333335e-05,0
7956,Amihan,4.027026848330526,-0.6713347376856017,16.108107393322104,12.081080544991579,3.0,0.3,-8.725388434346655,8.725388434346655,0.025,0,2,0.0075,-2.395833333333333e-05,0
7957,Amihan,4.420166672573876,-0.06170990203598621,17.680666690295503,13.260500017721627,3.0,0.3,-8.902043247183737,8.902043247183737,0.3875,10,31,0.11624999999999999,3.020833333333333e-05,0
7958,Amihan,4.940811304679934,0.16539114201599414,19.763245218719735,14.822433914039802,3.0,0.3,-9.716231467343874,9.716231467343874,0.5,6,40,0.15,9.375000000000001e-06,0
7959,Amihan,5.408328933509862,0.3657249647354773,21.633315734039446,16.224986800529585,2.9999999999999996,0.3,-10.450932902284245,10.450932902284245,0.3125,0,25,0.09375,-1.5624999999999997e-05,0
7960,Amihan,5.567709943338247,-0.11025914080593475,22.27083977335299,16.703129830014742,3.0,0.3,-11.24567902748243,11.24567902748243,0.4125,0,33,0.12374999999999999,8.333333333333329e-06,0
7961,Amihan,5.025814509921739,-1.101929854750667,20.103258039686956,15.077443529765217,3.0,0.3,-11.153558874594145,11.153558874594145,0.4625,8,37,0.13875,4.1666666666666745e-06,0
7962,Amihan,4.122655454227557,-0.6355738550815351,16.490621816910227,12.36796636268267,3.0,0.3,-8.880884763536649,8.880884763536649,0.35,0,28,0.105,-9.375000000000004e-06,0
7963,Amihan,3.857020437846916,0.7914681627717964,15.428081751387664,11.571061313540747,3.0,0.3,-6.922572712922035,6.922572712922035,0.0,0,0,0.0,-2.9166666666666666e-05,1
7964,Amihan,3.750766431294658,-0.40978472929139365,15.003065725178631,11.252299293883974,3.0,0.3,-7.91131759188071,7.91131759188071,0.2,0,16,0.06,1.6666666666666667e-05,0
7965,Amihan,3.52763301753492,0.5034106786539951,14.110532070139678,10.582899052604759,2.9999999999999996,0.3,-6.551855356415844,6.551855356415844,0.0875,0,7,0.02625,-9.375000000000001e-06,0
7966,Amihan,3.251372600499053,-0.3037064024529124,13.005490401996212,9.75411780149716,3.0,0.3,-6.806451603451018,6.806451603451018,0.0,0,0,0.0,-7.291666666666667e-06,1
7967,Amihan,3.006988385428863,-0.05486428014045548,12.027953541715453,9.02096515628659,3.0000000000000004,0.3,-6.0688410509981825,6.0688410509981825,0.0125,0,1,0.00375,1.0416666666666667e-06,0
7968,Amihan,2.8263565742900267,0.17670614748206145,11.305426297160105,8.47906972287008,2.9999999999999996,0.3,-5.476007001097991,5.476007001097991,0.1125,0,9,0.03375,8.333333333333334e-06,0
7969,Amihan,2.730727968392995,-0.22397279147990062,10.922911873571982,8.192183905178986,3.0000000000000004,0.3,-5.685428728265892,5.685428728265892,0.1,0,8,0.03,-1.0416666666666676e-06,0
7970,Amihan,2.560721557909385,0.4077219622967828,10.24288623163754,7.682164673728154,3.0,0.3,-4.713721153521987,4.713721153521987,0.3,0,24,0.09,1.6666666666666667e-05,0
7971,Amihan,2.422591349391451,0.018345886516015073,9.690365397565804,7.267774048174353,0.0,0.0,-4.826836812266887,4.826836812266887,0.4375,0,35,0.0,-2.4999999999999998e-05,1
7972,Amihan,2.3057119421839687,0.10625892998787374,9.222847768735875,6.917135826551906,0.0,0.0,-4.505164954380064,4.505164954380064,0.1,2,8,0.0,0.0,0
7973,Amihan,2.241959538252615,-0.05999640841317231,8.96783815301046,6.725878614757844,0.0,0.0,-4.543915484918402,4.543915484918402,0.0,0,0,0.0,0.0,0
7974,Amihan,2.018826124492876,0.13298417241635482,8.075304497971503,6.056478373478628,0.0,0.0,-3.904668076569397,3.904668076569397,0.3625,13,29,0.0,0.0,0
7975,Amihan,1.7106895054913318,0.27008241714070663,6.842758021965327,5.132068516473995,0.0,0.0,-3.1512965938419573,3.1512965938419573,0.5125,9,41,0.0,0.0,0
7976,Amihan,2.1675817336660352,-0.028457300027929795,8.670326934664141,6.502745200998106,0.0,0.0,-4.3636207673600005,4.3636207673600005,0.075,1,6,0.0,0.0,0
7977,Amihan,2.96448678280796,0.5127710706229982,11.85794713123184,8.893460348423881,3.0,0.3,-5.416202494992922,5.416202494992922,0.175,0,14,0.0525,1.4583333333333333e-05,0
7978,Amihan,3.230121799188601,-0.19755289529377631,12.920487196754403,9.690365397565802,2.9999999999999996,0.3,-6.657796493670977,6.657796493670977,0.0,0,0,0.0,-1.4583333333333333e-05,1
7979,Amihan,3.347001206396084,0.2557430365512643,13.388004825584337,10.041003619188253,3.0000000000000004,0.3,-6.438259376240905,6.438259376240905,0.0625,0,5,0.01875,5.208333333333333e-06,0
7980,Amihan,3.6976394280185305,0.18085684545014144,14.790557712074124,11.092918284055592,3.0000000000000004,0.3,-7.214422010586921,7.214422010586921,0.3375,1,27,0.10125,2.2916666666666667e-05,0
7981,Amihan,4.218284060124589,-0.45075827241309335,16.873136240498354,12.654852180373766,3.0,0.3,-8.88732639266227,8.88732639266227,0.55,0,44,0.165,1.7708333333333335e-05,0
7982,Amihan,4.72830329157542,0.10109571302074644,18.91321316630168,14.18490987472626,3.0,0.3,-9.355510870130093,9.355510870130093,0.0625,0,5,0.01875,-4.0625000000000005e-05,0
7983,Amihan,4.983312907300836,0.003670677316413848,19.933251629203344,14.949938721902509,3.0,0.3,-9.96295513728526,9.96295513728526,0.925,29,74,0.2775,7.187500000000001e-05,0
7984,Amihan,4.8558080994381285,-0.4142937479942348,19.423232397752514,14.567424298314386,3.0,0.3,-10.125909946870491,10.125909946870491,0.0625,4,5,0.01875,-7.187500000000001e-05,0
7985,Amihan,4.228909460779814,0.15139598809457444,16.915637843119256,12.686728382339442,3.0,0.3,-8.306422933465054,8.306422933465054,0.9375,39,75,0.28125,7.291666666666667e-05,0
7986,Amihan,3.782642633260336,0.055336107391038225,15.130570533041343,11.347927899781007,3.0,0.3,-7.509949159129633,7.509949159129633,0.0625,1,5,0.01875,-7.291666666666667e-05,0
7987,Amihan,3.8038934345707873,-0.027611301229745724,15.21557373828315,11.411680303712362,3.0,0.3,-7.635398170371321,7.635398170371321,0.6875,1,55,0.20625,5.208333333333334e-05,0
7988,Amihan,3.825144235881239,-0.026231871048115238,15.300576943524954,11.475432707643716,2.9999999999999996,0.3,-7.676520342810592,7.676520342810592,0.1875,1,15,0.056249999999999994,-4.1666666666666665e-05,0
7989,Amihan,3.835769636536464,-0.03452586181560045,15.343078546145856,11.507308909609392,3.0,0.3,-7.706065134888529,7.706065134888529,0.05,0,4,0.015,-1.1458333333333332e-05,0
7990,Amihan,3.857020437846916,-0.14182249541356554,15.428081751387664,11.571061313540747,3.0,0.3,-7.855863371107397,7.855863371107397,0.4375,0,35,0.13125,3.229166666666667e-05,0
7991,Amihan,3.84639503719169,0.05378571690958167,15.385580148766758,11.539185111575069,2.9999999999999996,0.3,-7.639004357473797,7.639004357473797,0.1,1,8,0.03,-2.8125000000000003e-05,0
7992,Amihan,3.7613918319498847,-0.24220136588615676,15.045567327799539,11.284175495849654,3.0,0.3,-7.764985029785926,7.764985029785926,0.2125,0,17,0.06375,9.375000000000001e-06,0
7993,Amihan,3.665763226052854,0.9739234532458907,14.663052904211417,10.997289678158563,3.0000000000000004,0.3,-6.357602998859818,6.357602998859818,0.475,13,38,0.1425,2.1874999999999996e-05,0
7994,Amihan,3.6232616234319512,-0.5106383062921281,14.493046493727805,10.869784870295854,3.0,0.3,-7.757161553156031,7.757161553156031,0.125,0,10,0.0375,-2.9166666666666663e-05,0
7995,Amihan,3.559509219500597,-0.208137345789067,14.238036878002388,10.67852765850179,3.0,0.3,-7.327155784790261,7.327155784790261,0.0375,0,3,0.01125,-7.291666666666667e-06,0
7996,Amihan,3.6232616234319512,-0.18324359588673378,14.493046493727805,10.869784870295854,3.0,0.3,-7.429766842750636,7.429766842750636,0.325,0,26,0.0975,2.3958333333333334e-05,0
7997,Amihan,4.027026848330526,0.8217121763326536,16.108107393322104,12.081080544991579,3.0,0.3,-7.232341520328399,7.232341520328399,0.475,9,38,0.1425,1.2499999999999996e-05,0
7998,Amihan,4.292661864711168,-0.5666891668242238,17.170647458844673,12.877985594133506,3.0,0.3,-9.15201289624656,9.15201289624656,0.5125,0,41,0.15374999999999997,3.124999999999995e-06,0
7999,Amihan,4.16515705684846,0.1774033265125958,16.66062822739384,12.495471170545379,3.0,0.3,-8.152910787184323,8.152910787184323,0.4875,16,39,0.14625,-2.0833333333333275e-06,0
8000,Amihan,4.622049285023163,0.11480896107523568,18.48819714009265,13.866147855069489,3.0,0.3,-9.12928960897109,9.12928960897109,0.025,1,2,0.0075,-3.8541666666666664e-05,0
8001,Amihan,4.8345572981276765,0.16128194567365492,19.338229192510706,14.503671894383029,3.0,0.3,-9.507832650581697,9.507832650581697,0.9625,20,77,0.28875,7.8125e-05,0
8002,Amihan,4.930185904024707,0.6095401632841785,19.72074361609883,14.790557712074122,3.0,0.3,-9.250831644765237,9.250831644765237,0.0125,0,1,0.00375,-7.916666666666668e-05,0
8003,Amihan,4.930185904024707,0.599426477112448,19.72074361609883,14.790557712074122,3.0,0.3,-9.260945330936966,9.260945330936966,0.5,0,40,0.15,4.0625e-05,0
8004,Amihan,5.270198724991928,-0.23766320921527295,21.080794899967714,15.810596174975785,3.0,0.3,-10.77806065919913,10.77806065919913,0.025,0,2,0.0075,-3.958333333333333e-05,0
8005,Amihan,6.0033513702025,0.11647549212629449,24.013405480809997,18.0100541106075,2.9999999999999996,0.3,-11.890227248278704,11.890227248278704,0.0,0,0,0.0,-2.0833333333333334e-06,1
8006,Amihan,6.2902371878935925,-1.1725643924671434,25.16094875157437,18.87071156368078,3.0,0.3,-13.75303876825433,13.75303876825433,0.025,0,2,0.0075,2.0833333333333334e-06,0
8007,Amihan,6.183983181341336,0.06127894980881232,24.735932725365345,18.55194954402401,3.0,0.3,-12.30668741287386,12.30668741287386,0.0,0,0,0.0,-2.0833333333333334e-06,1
8008,Amihan,5.801468757753212,-0.4606304859553227,23.205875031012848,17.404406273259635,3.0,0.3,-12.063568001461746,12.063568001461746,0.025,0,2,0.0075,2.0833333333333334e-06,0
8009,Amihan,5.185195519750123,-0.09664293200506291,20.740782079000493,15.555586559250369,3.0,0.3,-10.467033971505309,10.467033971505309,0.9375,18,75,0.28125,7.604166666666667e-05,0
8010,Amihan,4.48391907650523,-0.7557071055656772,17.93567630602092,13.451757229515689,3.0,0.3,-9.723545258576136,9.723545258576136,0.025,0,2,0.0075,-7.604166666666667e-05,0
8011,Amihan,4.112030053572331,0.16648470108473917,16.448120214289325,12.336090160716994,3.0,0.3,-8.057575406059923,8.057575406059923,0.9625,27,77,0.28875,7.8125e-05,0
8012,Amihan,3.591385421466274,-0.6093032079806292,14.365541685865097,10.774156264398822,3.0,0.3,-7.792074050913177,7.792074050913177,0.0,0,0,0.0,-8.020833333333334e-05,1
8013,Amihan,3.028239186739314,0.04490412570765127,12.112956746957257,9.084717560217943,3.0000000000000004,0.3,-6.0115742477709775,6.0115742477709775,0.0125,0,1,0.00375,1.0416666666666667e-06,0
8014,Amihan,2.443842150701902,-0.29973860663001395,9.775368602807609,7.331526452105706,0.0,0.0,-5.187422908033818,5.187422908033818,0.0125,0,1,0.0,-1.0416666666666667e-06,1
8015,Amihan,1.859445114664491,-0.1579860872001902,7.437780458657964,5.578335343993473,0.0,0.0,-3.876876316529172,3.876876316529172,0.85,6,68,0.0,0.0,0
8016,Amihan,1.572559296973398,0.18158847033710349,6.290237187893592,4.717677890920194,0.0,0.0,-2.9635301236096923,2.9635301236096923,0.35,0,28,0.0,0.0,0
8017,Amihan,1.423803687800239,0.08370797395157564,5.695214751200955,4.271411063400716,0.0,0.0,-2.763899401648902,2.763899401648902,0.0,0,0,0.0,0.0,0
8018,Amihan,1.2006702740404998,0.1379814046235093,4.802681096161999,3.6020108221214993,0.0,0.0,-2.2633591434574902,2.2633591434574902,0.0,0,0,0.0,0.0,0
8019,Amihan,1.1156670687986947,0.1740136198043508,4.462668275194779,3.347001206396084,0.0,0.0,-2.0573205177930385,2.0573205177930385,0.025,0,2,0.0,0.0,0
8020,Amihan,1.1794194727300489,-0.09115010204801542,4.7176778909201955,3.5382584181901464,0.0,0.0,-2.449989047508113,2.449989047508113,0.0125,0,1,0.0,0.0,0
8021,Amihan,1.8169435120435884,0.27235468368091337,7.267774048174354,5.450830536130765,0.0,0.0,-3.3615323404062636,3.3615323404062636,0.975,42,78,0.0,0.0,0
8022,Amihan,2.9219851801870576,-0.428218580883506,11.68794072074823,8.765955540561173,3.0,0.3,-6.272188941257621,6.272188941257621,0.0,0,0,0.0,0.0,0
8023,Amihan,3.2832488024647297,0.24496330299130878,13.132995209858919,9.84974640739419,3.0,0.3,-6.321534301938151,6.321534301938151,0.025,0,2,0.0075,2.0833333333333334e-06,0
8024,Amihan,4.058903050296203,-0.2002409954615982,16.23561220118481,12.176709150888609,3.0,0.3,-8.318047096054004,8.318047096054004,0.975,8,78,0.2925,7.916666666666666e-05,0
8025,Amihan,4.877058900748579,-0.453712859102675,19.508235602994315,14.631176702245735,3.0,0.3,-10.207830660599832,10.207830660599832,0.0,0,0,0.0,-8.125e-05,1
8026,Amihan,5.057690711887416,0.3107798540600372,20.230762847549663,15.173072135662247,3.0,0.3,-9.804601569714794,9.804601569714794,0.7875,0,63,0.23625,6.5625e-05,0
8027,Amihan,5.588960744648698,0.5281296979766649,22.355842978594794,16.766882233946095,3.0,0.3,-10.649791791320732,10.649791791320732,0.0,0,0,0.0,-6.5625e-05,1
8028,Amihan,5.323325728268057,0.4872271750905947,21.293302913072228,15.969977184804172,3.0,0.3,-10.15942428144552,10.15942428144552,0.2125,0,17,0.06375,1.7708333333333335e-05,0
8029,Amihan,5.546459142027796,0.11917115950155958,22.185836568111185,16.63937742608339,3.0,0.3,-10.973747124554034,10.973747124554034,0.0,0,0,0.0,-1.7708333333333335e-05,1
8030,Amihan,6.077729174789079,0.080200074011515,24.31091669915632,18.23318752436724,3.0000000000000004,0.3,-12.075258275566645,12.075258275566645,0.0,0,0,0.0,0.0,0
8031,Amihan,6.215859383307013,0.32749286104736675,24.86343753322805,18.64757814992104,3.0,0.3,-12.104225905566658,12.104225905566658,0.0,0,0,0.0,0.0,0
8032,Amihan,5.620836946614376,0.17074083387211866,22.483347786457504,16.86251083984313,3.0,0.3,-11.070933059356634,11.070933059356634,0.2375,0,19,0.07125,1.9791666666666665e-05,0
8033,Amihan,4.292661864711168,0.23238575678294346,17.170647458844673,12.877985594133506,3.0,0.3,-8.352937972639394,8.352937972639394,0.0,0,0,0.0,-1.9791666666666665e-05,1
8034,Amihan,3.35762660705131,0.06849540184494632,13.43050642820524,10.07287982115393,3.0,0.3,-6.646757812257674,6.646757812257674,0.5625,0,45,0.16874999999999998,4.6874999999999994e-05,0
8035,Amihan,3.3257504050856324,0.2802888645751658,13.30300162034253,9.977251215256898,3.0,0.3,-6.3712119455961,6.3712119455961,0.0,0,0,0.0,-4.6874999999999994e-05,1
8036,Amihan,3.378877408361761,-0.5498135696263136,13.515509633447044,10.136632225085282,3.0,0.3,-7.3075683863498355,7.3075683863498355,0.0,0,0,0.0,0.0,0
8037,Amihan,3.442629812293115,-0.04519259788957108,13.77051924917246,10.327889436879346,3.0,0.3,-6.930452222475802,6.930452222475802,0.6875,0,55,0.20625,5.7291666666666666e-05,0
8038,Amihan,3.548883818845371,-0.4911110429774501,14.195535275381483,10.646651456536112,2.9999999999999996,0.3,-7.588878680668191,7.588878680668191,0.0,0,0,0.0,-5.7291666666666666e-05,1
8039,Amihan,3.4851314149140173,0.09643428941248751,13.94052565965607,10.455394244742052,3.0,0.3,-6.8738285404155475,6.8738285404155475,0.0,0,0,0.0,0.0,0
8040,Amihan,3.315125004430407,0.5443203781501409,13.260500017721627,9.94537501329122,3.0,0.3,-6.085929630710673,6.085929630710673,0.875,9,70,0.2625,7.291666666666667e-05,0
8041,Amihan,3.1982455972229245,-0.15162395665722822,12.792982388891696,9.594736791668772,2.9999999999999996,0.3,-6.548115151103076,6.548115151103076,0.0,0,0,0.0,-7.291666666666667e-05,1
8042,Amihan,3.2194963985333755,0.04096874532479445,12.8779855941335,9.658489195600126,2.9999999999999996,0.3,-6.398024051741956,6.398024051741956,0.0,0,0,0.0,0.0,0
8043,Amihan,3.2832488024647297,0.24837341008469485,13.132995209858919,9.84974640739419,3.0,0.3,-6.318124194844764,6.318124194844764,0.8625,0,69,0.25875,7.1875e-05,0
8044,Amihan,3.347001206396084,-0.6920671147115406,13.388004825584337,10.041003619188253,3.0000000000000004,0.3,-7.386069527503709,7.386069527503709,0.0,0,0,0.0,-7.1875e-05,1
8045,Amihan,3.378877408361761,-0.17641473127858628,13.515509633447044,10.136632225085282,3.0,0.3,-6.934169548002108,6.934169548002108,0.0,0,0,0.0,0.0,0
8046,Amihan,3.240747199843827,0.11813031020877161,12.962988799375308,9.72224159953148,3.0,0.3,-6.363364089478882,6.363364089478882,0.725,0,58,0.2175,6.041666666666667e-05,0
8047,Amihan,3.028239186739314,-0.8772792952012469,12.112956746957257,9.084717560217943,3.0000000000000004,0.3,-6.933757668679876,6.933757668679876,0.6875,0,55,0.20625,-3.1250000000000027e-06,0
8048,Amihan,3.8038934345707873,-0.3715675413640868,15.21557373828315,11.411680303712362,3.0,0.3,-7.979354410505662,7.979354410505662,0.0,0,0,0.0,-5.7291666666666666e-05,1
8049,Amihan,4.40954127191865,0.48542786681455186,17.6381650876746,13.22862381575595,3.0,0.3,-8.333654677022748,8.333654677022748,0.9875,24,79,0.29625,8.229166666666667e-05,0
8050,Amihan,4.685801688954518,0.46998445701481534,18.743206755818072,14.057405066863554,3.0,0.3,-8.90161892089422,8.90161892089422,0.0,0,0,0.0,-8.229166666666667e-05,1
8051,Amihan,4.877058900748579,0.18255720425077776,19.508235602994315,14.631176702245735,3.0,0.3,-9.571560597246378,9.571560597246378,0.825,12,66,0.24749999999999997,6.874999999999999e-05,0
8052,Amihan,5.163944718439673,0.4555619843404516,20.655778873758692,15.491834155319019,3.0,0.3,-9.872327452538894,9.872327452538894,0.0,0,0,0.0,-6.874999999999999e-05,1
8053,Amihan,5.599586145303924,0.12044946908626356,22.398344581215696,16.798758435911772,3.0,0.3,-11.078722821521584,11.078722821521584,0.375,0,30,0.11249999999999999,3.1249999999999994e-05,0
8054,Amihan,6.067103774133853,0.3369638539077989,24.26841509653541,18.20131132240156,2.9999999999999996,0.3,-11.797243694359906,11.797243694359906,0.0,0,0,0.0,-3.1249999999999994e-05,1
8055,Amihan,6.3114879892040445,-0.1992244592095245,25.245951956816175,18.934463967612132,2.9999999999999996,0.3,-12.822200437617612,12.822200437617612,0.0,0,0,0.0,0.0,0
8056,Amihan,6.141481578720433,0.07112614587482233,24.565926314881732,18.4244447361613,3.0,0.3,-12.211837011566043,12.211837011566043,0.0,0,0,0.0,0.0,0
8057,Amihan,5.493332138751668,-0.3473820567292848,21.97332855500667,16.479996416255002,3.0,0.3,-11.33404633423262,11.33404633423262,0.925,7,74,0.2775,7.708333333333334e-05,0
8058,Amihan,5.185195519750123,0.6551408175533034,20.740782079000493,15.555586559250369,3.0,0.3,-9.715250221946942,9.715250221946942,0.0,0,0,0.0,-7.708333333333334e-05,1
8059,Amihan,5.174570119094898,0.7873415854837771,20.69828047637959,15.523710357284692,3.0,0.3,-9.561798652706017,9.561798652706017,0.0125,0,1,0.00375,1.0416666666666667e-06,0
8060,Amihan,4.430792073229101,0.6114106699075962,17.723168292916405,13.292376219687304,3.0,0.3,-8.250173476550607,8.250173476550607,0.0,0,0,0.0,-1.0416666666666667e-06,1
8061,Amihan,4.058903050296203,-0.16564738976268814,16.23561220118481,12.176709150888609,3.0,0.3,-8.283453490355095,8.283453490355095,1.0,12,80,0.3,8.333333333333333e-05,0
8062,Amihan,4.568922281747035,-0.4357719460207022,18.27568912698814,13.706766845241106,3.0,0.3,-9.573616509514773,9.573616509514773,0.0,0,0,0.0,-8.333333333333333e-05,1
8063,Amihan,6.013976770857726,0.7679689932748636,24.055907083430906,18.04193031257318,3.0000000000000004,0.3,-11.259984548440588,11.259984548440588,0.0,0,0,0.0,0.0,0
8064,Amihan,7.034015233759389,0.38258515487794514,28.136060935037552,21.102045701278165,2.9999999999999996,0.3,-13.68544531264083,13.68544531264083,0.0,0,0,0.0,0.0,0
8065,Amihan,6.385865793790623,0.20982955069110446,25.543463175162497,19.157597381371872,3.0000000000000004,0.3,-12.561902036890144,12.561902036890144,0.0,0,0,0.0,0.0,0
8066,Amihan,4.813306496817225,-0.3049865431058314,19.2532259872689,14.439919490451675,3.0,0.3,-9.931599536740281,9.931599536740281,0.7625,21,61,0.22874999999999998,6.354166666666666e-05,0
8067,Amihan,3.888896639812593,0.16553625706529324,15.555586559250372,11.666689919437779,3.0,0.3,-7.612257022559893,7.612257022559893,0.15,1,12,0.045,-5.1041666666666656e-05,0
8068,Amihan,3.315125004430407,-0.35978324323449956,13.260500017721627,9.94537501329122,3.0,0.3,-6.990033252095314,6.990033252095314,0.0,0,0,0.0,-1.2499999999999999e-05,1
8069,Amihan,3.1982455972229245,0.20278871386945582,12.792982388891696,9.594736791668772,2.9999999999999996,0.3,-6.193702480576392,6.193702480576392,0.0,0,0,0.0,0.0,0
8070,Amihan,3.2832488024647297,0.4527228105216634,13.132995209858919,9.84974640739419,3.0,0.3,-6.113774794407796,6.113774794407796,0.15,0,12,0.045,1.2499999999999999e-05,0
8071,Amihan,3.251372600499053,0.5303136791628392,13.005490401996212,9.75411780149716,3.0,0.3,-5.972431521835267,5.972431521835267,0.8125,5,65,0.24375,5.520833333333333e-05,0
8072,Amihan,3.4107536103274376,0.24166009755588877,13.64301444130975,10.232260830982312,3.0,0.3,-6.579847123098986,6.579847123098986,0.0,0,0,0.0,-6.770833333333333e-05,1
8073,Amihan,3.559509219500597,-0.49193184474248847,14.238036878002388,10.67852765850179,3.0,0.3,-7.610950283743682,7.610950283743682,0.0,0,0,0.0,0.0,0
8074,Amihan,3.644512424742403,0.0719172114008821,14.578049698969613,10.93353727422721,3.0000000000000004,0.3,-7.217107638083924,7.217107638083924,0.7875,0,63,0.23625,6.5625e-05,0
8075,Amihan,3.665763226052854,0.7843566652823399,14.663052904211417,10.997289678158563,3.0000000000000004,0.3,-6.5471697868233685,6.5471697868233685,0.0,0,0,0.0,-6.5625e-05,1
8076,Amihan,3.835769636536464,-0.333179396456216,15.343078546145856,11.507308909609392,3.0,0.3,-8.004718669529144,8.004718669529144,0.525,0,42,0.1575,4.375e-05,0
8077,Amihan,4.069528450951429,-0.02408410947301845,16.278113803805716,12.208585352854287,3.0,0.3,-8.163141011375878,8.163141011375878,0.3375,10,27,0.10125,-1.5624999999999997e-05,0
8078,Amihan,4.345788867987296,0.6142878392685646,17.383155471949184,13.037366603961889,3.0,0.3,-8.077289896706027,8.077289896706027,0.0,0,0,0.0,-2.8125000000000003e-05,1
8079,Amihan,4.622049285023163,0.2852423403283756,18.48819714009265,13.866147855069489,3.0,0.3,-8.95885622971795,8.95885622971795,0.975,23,78,0.2925,8.125e-05,0
8080,Amihan,4.707052490264968,1.1674226003414023,18.828209961059873,14.121157470794905,3.0,0.3,-8.246682380188535,8.246682380188535,0.0,0,0,0.0,-8.125e-05,1
8081,Amihan,4.398915871263424,-0.32238307614472744,17.595663485053695,13.196747613790272,3.0,0.3,-9.120214818671576,9.120214818671576,1.0,27,80,0.3,8.333333333333333e-05,0
8082,Amihan,3.984525245709624,-0.39437069153714704,15.938100982838497,11.953575737128872,3.0000000000000004,0.3,-8.363421182956396,8.363421182956396,0.0,0,0,0.0,-8.333333333333333e-05,1
8083,Amihan,3.888896639812593,0.4760497294128534,15.555586559250372,11.666689919437779,3.0,0.3,-7.301743550212333,7.301743550212333,0.0,0,0,0.0,0.0,0
8084,Amihan,3.6232616234319512,-0.43329811400987006,14.493046493727805,10.869784870295854,3.0,0.3,-7.679821360873773,7.679821360873773,0.4875,0,39,0.14625,4.0625e-05,0
