hour_of_year,season,u_mean_ms,u_prime_ms,u_total_ms,theta_deg,wind_vec_x_ms,wind_vec_y_ms,omega_rad_s,domega_dt,omega_cross_r_ms,rotor_rpm,tsr,cp_effective,aero_torque_nm,generator_torque_nm,brake_torque_nm,electrical_power_kw,particle_capture_fraction,particle_mean_h,particle_mean_radius_m
8527,Amihan,2.9219851801870576,-0.5837214562603769,2.338263723926681,64.6,2.1122361458449403,1.002963462354228,13.75170508493391,0.0009303332614654942,10.313778813700432,131.31911041255105,4.410870642247467,0.0,1.100136406794726,0.0,0.0,0.0,1.0,13.033195212443855,1.3413612562473212
8528,Amihan,3.1238677926363447,-0.521232984991492,2.602634807644853,59.1,2.2332295908548567,1.3365603377681126,7.0464446923079285,-0.001862572331284995,5.284833519230946,67.28859024026738,2.0305705217295693,0.3460753039697474,1.9920389083021002,1.3870480955078703,0.0,0.008796381921510528,1.0,6.120538790158118,1.2882311647348368
8529,Amihan,3.463880613603566,-0.07749782187179244,3.3863827917317733,49.9,2.590316669097538,2.181249175571767,0.0,-0.0019573457478633135,0.0,0.0,0.0,0.0,2.5160794684013834,4.0454888190398375,0.0,0.0,0.6777777777777778,2.2474569966120117,1.3999001930845554
8530,Amihan,3.7613918319498847,-0.3899954014957711,3.3713964304541135,38.0,2.075638900281038,2.656696641869158,0.0,0.0,0.0,0.0,0.0,0.0,2.5164361222195533,3.947171604557702,0.0,0.0,0.7333333333333333,2.558655318532191,1.2573352373279216
8531,Amihan,4.23953486143504,-0.6220208429285411,3.6175140185064985,26.2,1.5971536117268048,3.2458447305191696,0.0,0.0,0.0,0.0,0.0,0.0,2.6056688567795354,5.207370909088251,0.0,0.0,0.5888888888888889,1.5361980434069185,1.3147986736504849
8532,Amihan,4.813306496817225,-0.3699617742530944,4.443344722564131,15.4,1.1799573731796322,4.283808226451965,0.0,0.0,0.0,0.0,0.0,0.0,3.9276367761229594,11.821027539054034,0.0,0.0,0.6888888888888889,2.1677042850988077,1.5718401768376329
8533,Amihan,5.397703532854637,-0.34207600802320054,5.055627524831436,7.1,0.6248830279190475,5.016860658943195,0.0,0.0,0.0,0.0,0.0,0.0,5.083982736069835,0.0,18.0,0.0,0.5777777777777777,2.3494626279356963,1.443858880813336
8534,Amihan,6.098979976099531,-0.06216106677194033,6.03681890932759,1.9,0.20015180783798486,6.033499962528744,0.0,0.0,0.0,0.0,0.0,0.0,7.25509815651964,0.0,18.0,0.0,0.4222222222222222,0.5012035353576567,1.299846085040228
8535,Amihan,6.725878614757844,0.3936000054903185,7.119478620248163,359.5,-0.06212838290950775,7.119207532317606,0.0,0.0,0.0,0.0,0.0,0.0,11.905583397645664,0.0,18.0,0.0,0.5777777777777777,2.5422324619437267,1.699793537756799
8536,Amihan,6.864008823275778,0.06676037184461137,6.93076919512039,0.4,0.04838550381622892,6.930600297164033,0.0,0.0,0.0,0.0,0.0,0.0,10.854848054371848,0.0,18.0,0.0,0.4222222222222222,0.24343821695423473,1.6286400857647527
8537,Amihan,6.4283673964115255,-0.293112807509914,6.135254588901612,4.6,0.49204081851360476,6.115492188168892,0.0,0.0,0.0,0.0,0.0,0.0,7.53497223113957,0.0,18.0,0.0,0.5777777777777777,2.2564657432090205,1.7991965922864936
8538,Amihan,5.7908433570979865,-0.20152500231734152,5.589318354780645,10.7,1.0377498212446052,5.492135739363569,0.0,0.0,0.0,0.0,0.0,0.0,6.262608798088731,0.0,18.0,0.0,0.4222222222222222,0.06284751224016417,1.4829502504915606
8539,Amihan,5.737716353821859,0.028894669665496808,5.766611023487355,18.6,1.8393142690421633,5.46541176087436,0.0,0.0,0.0,0.0,0.0,0.0,6.668428178879088,0.0,18.0,0.0,0.5777777777777777,2.225099578529626,1.6025181714955277
8540,Amihan,5.85459576102934,-0.08783015904287421,5.7667656019864655,30.5,2.92685477321031,4.968813404102669,0.0,0.0,0.0,0.0,0.0,0.0,6.6694518564808085,0.0,18.0,0.0,0.4222222222222222,0.5449005997586426,1.3581960099686028
8541,Amihan,5.875846562339792,-0.022837984859934914,5.853008577479857,44.6,4.109707841884354,4.167494554574369,0.0,0.0,0.0,0.0,0.0,0.0,6.874549470648763,0.0,18.0,0.0,0.5777777777777777,2.319527044812382,1.6178139306771788
8542,Amihan,5.312700327612832,-0.29728068140738195,5.0154196462054506,58.9,4.294538758503551,2.590631405517657,0.0,0.0,0.0,0.0,0.0,0.0,5.053673847994946,0.0,18.0,0.0,0.4222222222222222,0.21323259786460788,1.334229693921179
8543,Amihan,4.526420679126132,-0.40270867705832725,4.123712002067805,69.2,3.8549518615953984,1.4643588429002752,0.0,0.0,0.0,0.0,0.0,0.0,3.420626423051486,9.066122361482725,0.0,0.0,0.5777777777777777,1.883677071377937,1.4748273063223065
8544,Amihan,3.899522040467818,0.20909352912436402,4.108615569592182,67.8,3.804046300177763,1.552402539549315,0.0,0.0,0.0,0.0,0.0,0.0,3.3985783716125497,8.957403619366456,0.0,0.0,1.0,3.4097156855124,1.0879154870436816
8545,Amihan,3.495756815569244,0.039528522885510675,3.5352853384547545,58.4,3.0110977426429346,1.8524396909329521,0.0,0.0,0.0,0.0,0.0,0.0,2.5177731937325105,4.919060490135923,0.0,0.0,1.0,4.293998235366251,1.502363078929631
8546,Amihan,3.081366190015442,-0.17718815230859353,2.9041780377068487,45.6,2.074955864731149,2.0319469073075243,0.0,0.0,0.0,0.0,0.0,0.0,1.6999340676733496,4.5410948995397655,0.0,0.0,0.5777777777777777,1.0406348929337537,0.9820386648371022
8547,Amihan,3.3257504050856324,0.20230264112963853,3.528053046215271,45.9,2.533587672390713,2.455217261917703,0.0,0.0,0.0,0.0,0.0,0.0,2.510505171055334,4.896597870093518,0.0,0.0,0.4222222222222222,0.617307130629473,1.6237670842803325
8548,Amihan,3.432004411637889,-0.07110353854198384,3.3609008730959054,54.4,2.7327510577179,1.9564575986508157,0.0,0.0,0.0,0.0,0.0,0.0,2.4936977420214204,4.03860561311677,0.0,0.0,1.0,4.3159823108285105,1.5826520550690415
8549,Amihan,3.1557439946020223,-0.12777040847952503,3.0279735861224975,57.6,2.5566026564457056,1.6224693819330764,0.0,0.0,0.0,0.0,0.0,0.0,1.8503009856220967,4.138799584933581,0.0,0.0,0.5777777777777777,1.108170359365895,0.8380149179393942
8550,Amihan,2.9326105808422827,0.09337380778418425,3.025984388626467,53.0,2.416658585605844,1.821082864898974,0.0,0.0,0.0,0.0,0.0,0.0,1.8476849819591532,4.183718490097094,0.0,0.0,0.4222222222222222,0.4359123733261275,1.5780298708367493
8551,Amihan,2.783854971669124,0.13431984654188406,2.9181748182110083,48.7,2.192320076215059,1.9260002474208688,0.0,0.0,0.0,0.0,0.0,0.0,1.7146953001108383,4.626345897373094,0.0,0.0,1.0,3.834307130297552,1.6655032402029746
8552,Amihan,3.315125004430407,0.03412432925791861,3.3492493336883253,47.5,2.469325629054811,2.2627200527031075,0.0,0.0,0.0,0.0,0.0,0.0,2.5016217664332108,3.908958651485348,0.0,0.0,0.5777777777777777,1.0078252700781245,0.7960832253135892
8553,Amihan,4.250160262090265,-0.0095191817789878,4.240641080311278,45.6,3.0298221960109446,2.9670211041687953,0.0,0.0,0.0,0.0,0.0,0.0,3.598613402845217,9.982144177998295,0.0,0.0,0.4222222222222222,0.9509604526642502,1.478809371289663
8554,Amihan,4.919560503369482,-0.053401377174714874,4.866159126194767,39.7,3.1083458447230394,3.7440206664816413,0.0,0.0,0.0,0.0,0.0,0.0,4.728174316287554,0.0,18.0,0.0,1.0,4.060171892946458,1.4163065782231061
8555,Amihan,5.302074926957606,-0.4692248872618425,4.832850039695764,29.3,2.365112001360822,4.21458001789103,0.0,0.0,0.0,0.0,0.0,0.0,4.6553326658643,0.0,18.0,0.0,0.4222222222222222,0.9243439700576281,1.1803438599156424
8556,Amihan,5.684589350545729,-0.36431023717851135,5.320279113367218,19.9,1.8109142116158188,5.002595282680713,0.0,0.0,0.0,0.0,0.0,0.0,5.635024776657152,0.0,18.0,0.0,0.5777777777777777,2.4036159796838583,1.5334394610408744
8557,Amihan,6.056478373478628,-0.8144662231849722,5.242012150293656,11.7,1.0630134661840265,5.133097871124,0.0,0.0,0.0,0.0,0.0,0.0,5.467738952737192,0.0,18.0,0.0,0.4222222222222222,0.4635584149435232,1.3569378900122826
8558,Amihan,6.502745200998106,-0.18402914396980052,6.318716057028306,4.5,0.4957607479954548,6.299237564189362,0.0,0.0,0.0,0.0,0.0,0.0,7.947440041105266,0.0,18.0,0.0,0.5777777777777777,2.52203417637412,1.6854532008763077
8559,Amihan,6.779005618033973,-0.012092371705030885,6.766913246328942,359.4,-0.07086165464892392,6.766542212182121,0.0,0.0,0.0,0.0,0.0,0.0,9.920288648538445,0.0,18.0,0.0,0.4222222222222222,0.3660427704833029,1.5789896264808103
8560,Amihan,6.545246803619008,-0.06274596290606842,6.48250084071294,1.8,0.20362027213139827,6.479302117868954,0.0,0.0,0.0,0.0,0.0,0.0,8.404691976743784,0.0,18.0,0.0,0.5777777777777777,2.3046783693028,1.7920438968671493
8561,Amihan,6.024602171512951,0.218412106807078,6.243014278320029,8.4,0.9119984331353683,6.1760412998349015,0.0,0.0,0.0,0.0,0.0,0.0,7.790592640917005,0.0,18.0,0.0,0.4222222222222222,0.08399672786079805,1.5247351144764094
8562,Amihan,5.482706738096442,-0.06460403476223858,5.4181027033342035,15.7,1.466141007865268,5.21596275379083,0.0,0.0,0.0,0.0,0.0,0.0,5.878739129172269,0.0,18.0,0.0,0.5777777777777777,1.9697167700664535,1.617237579155413
8563,Amihan,5.578335343993473,-0.45461410232527594,5.123721241668197,27.7,2.381721063699733,4.536510127515522,0.0,0.0,0.0,0.0,0.0,0.0,5.2604234608820235,0.0,18.0,0.0,0.4222222222222222,0.6228271681721927,1.2938401209900605
8564,Amihan,5.376452731544185,-0.6549210975483177,4.721531633995867,40.7,3.078903242163409,3.5795552511756723,0.0,0.0,0.0,0.0,0.0,0.0,4.471011760536772,15.443044412830073,0.0,0.0,0.5777777777777777,2.2133730913609075,1.555287510221394
8565,Amihan,4.738928692230646,-0.5270738741397851,4.211854818090861,50.0,3.2264679786223978,2.7073280908673585,0.0,0.0,0.0,0.0,0.0,0.0,3.5629447011173747,9.821136600115368,0.0,0.0,0.4222222222222222,0.2827811611817475,1.2052607054561566
8566,Amihan,4.143906255538009,-0.19518082004317033,3.9487254354948385,55.1,3.2385545732315695,2.259246963287721,0.0,0.0,0.0,0.0,0.0,0.0,3.1359588159132024,7.618657820700355,0.0,0.0,0.6222222222222222,2.669803558403639,1.408049446608646
8567,Amihan,3.793268033915561,-0.07740544014137865,3.7158625937741823,54.9,3.0401319310865618,2.1366405072913146,0.0,0.0,0.0,0.0,0.0,0.0,2.779969836909414,5.993524022241104,0.0,0.0,1.0,4.025378385878477,1.1467385666599903
8568,Amihan,3.7720172326051102,-0.2854408598923365,3.486576372712774,52.0,2.747459674968784,2.1465507534599286,0.0,0.0,0.0,0.0,0.0,0.0,2.511870235747076,4.656316553672596,0.0,0.0,0.4222222222222222,-0.1700564672809795,1.2147449058193096
8569,Amihan,3.857020437846916,-0.10964026849389863,3.7473801693530175,49.7,2.8580081744952115,2.4237671934777065,0.0,0.0,0.0,0.0,0.0,0.0,2.8313037765729927,6.225656968717199,0.0,0.0,0.5777777777777777,1.9081601611200176,1.9728025549318842
8570,Amihan,3.793268033915561,-0.27573834347631015,3.517529690439251,49.9,2.690633738582969,2.2657239919991765,0.0,0.0,0.0,0.0,0.0,0.0,2.5089857578246773,4.839895652196505,0.0,0.0,1.0,4.167594274462355,1.2019708208218534
8571,Amihan,3.5170076168796944,-0.09969483226985718,3.4173127846098375,50.6,2.640672319809743,2.169072697548072,0.0,0.0,0.0,0.0,0.0,0.0,2.503370541193891,4.315789505303988,0.0,0.0,0.4222222222222222,-0.0328210355855196,1.1048075199810516
8572,Amihan,3.3257504050856324,-0.14220903962772938,3.183541365457903,51.5,2.4914654402844265,1.9818010963388575,0.0,0.0,0.0,0.0,0.0,0.0,2.0454473926251957,4.078505636851412,0.0,0.0,0.5777777777777777,1.6299362545800853,1.91419890338441
8573,Amihan,3.240747199843827,-0.23544755032735176,3.005299649516475,49.5,2.28524778190801,1.9517859920258598,0.0,0.0,0.0,0.0,0.0,0.0,1.8230605598484075,4.491644049505772,0.0,0.0,1.0,4.028199566882307,1.3299129043785616
8574,Amihan,3.2088709978781504,0.0067609767569208334,3.2156319746350714,44.6,2.257865808298878,2.2896137202616305,0.0,0.0,0.0,0.0,0.0,0.0,2.112143797417588,4.022230646117847,0.0,0.0,0.4222222222222222,0.08079980802516996,0.9095545085359289
8575,Amihan,3.028239186739314,0.0030873248889756832,3.0313265116282895,41.7,2.0165304104036537,2.263304116555662,0.0,0.0,0.0,0.0,0.0,0.0,1.8498762490907703,4.226316299626806,0.0,0.0,0.5777777777777777,1.5692920077221355,1.7275008717671312
8576,Amihan,3.432004411637889,-0.06895266089517817,3.363051750742711,42.2,2.2590311039326076,2.4913641945004024,0.0,0.0,0.0,0.0,0.0,0.0,2.5047210703674416,3.976176615981234,0.0,0.0,1.0,4.070989640826,1.379207564392651
8577,Amihan,3.718890229328982,0.12131585055872465,3.840206079887707,38.7,2.401060650265515,2.9970135951898933,0.0,0.0,0.0,0.0,0.0,0.0,2.9526512487102226,6.723705608028888,0.0,0.0,0.4222222222222222,0.11402030762583942,0.817964880650647
8578,Amihan,4.0164014476753005,0.07234252138652941,4.08874396906183,32.1,2.1727527371725848,3.463664647111283,0.0,0.0,0.0,0.0,0.0,0.0,3.340436021172526,8.588373689376954,0.0,0.0,0.5777777777777777,2.031043432096023,1.8844689177648708
8579,Amihan,4.3776650699529736,0.08095201877342456,4.458617088726398,22.0,1.670227358953767,4.1339577783626895,0.0,0.0,0.0,0.0,0.0,0.0,3.965554145675756,12.08349568038,0.0,0.0,1.0,4.096830796826397,1.1583753596648294
8580,Amihan,4.696427089609743,-0.4395132886824571,4.256913800927285,10.3,0.7611456171651579,4.188313796505159,0.0,0.0,0.0,0.0,0.0,0.0,3.612123071973626,10.01795776513704,0.0,0.0,1.0,4.020600379891831,1.4156988640201922
8581,Amihan,5.248947923681478,-0.38644214474850686,4.862505778932971,0.9,0.07637692120026193,4.861905903662113,0.0,0.0,0.0,0.0,0.0,0.0,4.711705299394149,0.0,18.0,0.0,0.4222222222222222,1.0756747898603947,1.1293959648947454
8582,Amihan,6.152106979375659,0.06727077535149101,6.21937775472715,353.8,-0.6716887904029015,6.183000390169971,0.0,0.0,0.0,0.0,0.0,0.0,7.7155810293102185,0.0,18.0,0.0,0.5777777777777777,2.51944330043786,1.5437184986992112
8583,Amihan,7.065891435725066,-0.052008118368157406,7.013883317356909,349.1,-1.3262933729750126,6.887343833314851,0.0,0.0,0.0,0.0,0.0,0.0,11.326332857650508,0.0,18.0,0.0,0.4222222222222222,0.5255684356929613,1.5265489203422025
8584,Amihan,7.204021644242999,0.3761889455271926,7.580210589770192,350.1,-1.3032587866276426,7.467336146199795,0.0,0.0,0.0,0.0,0.0,0.0,14.690986257277942,0.0,18.0,0.0,0.5777777777777777,2.485136521463045,1.868956791988214
8585,Amihan,6.832132621310101,0.09335734396686224,6.925489965276963,354.7,-0.6397115764479053,6.895881405455756,0.0,0.0,0.0,0.0,0.0,0.0,10.873157549684512,0.0,18.0,0.0,0.4222222222222222,0.08982452051646071,1.72240389445819
8586,Amihan,6.120230777409982,0.13514564080221766,6.2553764182122,356.4,-0.39277833515096433,6.243032861755681,0.0,0.0,0.0,0.0,0.0,0.0,7.866379361566159,0.0,18.0,0.0,0.5777777777777777,2.0734713361499315,1.7762087712878127
8587,Amihan,4.9939383079560615,-0.235347863822427,4.758590444133635,356.1,-0.3236569122146194,4.747570875529468,0.0,0.0,0.0,0.0,0.0,0.0,4.5523866591530595,16.04878137490789,0.0,0.0,0.4222222222222222,0.10580658235264652,1.371814596396258
8588,Amihan,3.857020437846916,-0.301968899508732,3.555051538338184,5.9,0.36543276603518615,3.5362197801817357,0.0,0.0,0.0,0.0,0.0,0.0,2.5395507610907275,4.991834554816825,0.0,0.0,0.6333333333333333,2.2678138965776427,1.422932829719332
8589,Amihan,3.4532552129483403,-0.0037141577006953863,3.4495410552476446,28.5,1.6459787333865874,3.0315157101816443,0.0,0.0,0.0,0.0,0.0,0.0,2.5165951424775983,4.4206614074181,0.0,0.0,1.0,4.115134946682018,1.26583435746241
8590,Amihan,3.6020108221215,-0.1764458893708751,3.4255649327506252,50.9,2.658397358234277,2.1604209298708006,0.0,0.0,0.0,0.0,0.0,0.0,2.5136063171579957,4.299893551745901,0.0,0.0,0.4222222222222222,0.2638172550286878,1.116504955382209
8591,Amihan,3.5063822162244684,-0.1772890774702964,3.329093138754172,62.3,2.9475578445957047,1.5475024650262847,0.0,0.0,0.0,0.0,0.0,0.0,2.4921657221300624,3.8448200713984977,0.0,0.0,0.5777777777777777,1.9605010827585252,1.8559412563407336
8592,Amihan,3.347001206396084,-0.24960990761550605,3.097391298780578,65.4,2.816260012699499,1.2893845037968519,0.9519155723992263,0.0002644209923331184,0.7139366792994197,9.09012412520927,0.23049612090680688,0.0,2.2059799307823043,3.2428346009172815,0.0,0.002778214279795372,1.0,4.211798823540303,1.304633649949473
8593,Amihan,3.230121799188601,-0.3335210141600432,2.896600785028558,63.4,2.590007864365525,1.2969793253374515,5.264315857392269,0.001197888968053623,3.948236893044202,50.270513442061734,1.3630586974398253,0.2542325154781669,2.252765399247137,2.213529684791325,0.0,0.010487447478409934,0.6555555555555556,2.0967708932165907,1.0039251346939582
8594,Amihan,3.166369395257248,-0.09986117486888682,3.066508220388361,57.5,2.5862668015904386,1.6476336658069823,1.7587763337290667,-0.000973760978795334,1.3190822502968,16.795076838361318,0.43015774147500685,0.0,2.2256222608922593,3.0665917359358335,0.0,0.004854104073335772,0.5777777777777777,2.415041503269334,1.7629516462948687
8595,Amihan,3.11324239198112,0.051460692524486665,3.164703084505607,49.0,2.3884317364369383,2.0762320326640116,2.3667770018038103,0.00016888907446520657,1.7750827513528578,22.601055541997525,0.5609002500246126,0.0,2.425984550156913,3.163833238720348,0.0,0.006739278972251205,1.0,5.02349160756799,1.3836337515770025
8596,Amihan,3.240747199843827,-0.05213652633749803,3.188610673506329,44.1,2.2189949710438923,2.289825177973288,2.018826909409407,-9.665280344288978e-05,1.5141201820570553,19.27837691276647,0.4748526355499104,0.0,2.437009195489548,3.2631462544632663,0.0,0.005928954721064063,0.4222222222222222,0.7489218118283834,0.8532723245459893
8597,Amihan,3.368252007706535,0.29134683266359196,3.659598840370127,41.9,2.4439992455632606,2.7238816714616276,0.0,-0.0005607852526137242,0.0,0.0,0.0,0.0,2.7003931609551164,5.663635912882077,0.0,0.0,0.5777777777777777,1.7392960426445936,1.7172985567515306
8598,Amihan,3.559509219500597,0.39989823580400835,3.9594074553046053,36.5,2.355145776448322,3.182796846925565,0.0,0.0,0.0,0.0,0.0,0.0,3.1612878995680855,7.762704337589649,0.0,0.0,1.0,4.190716068390662,1.3104726629512493
8599,Amihan,3.7401410306394336,0.534964705676605,4.275105736316038,31.3,2.2209991353219043,3.6529018461466563,0.0,0.0,0.0,0.0,0.0,0.0,3.677505019741175,10.482078135058241,0.0,0.0,0.4222222222222222,0.07074205842765452,0.9434893684281259
8600,Amihan,4.707052490264968,0.5425201275211629,5.249572617786131,28.9,2.5370259657938825,4.595814608782381,0.0,0.0,0.0,0.0,0.0,0.0,5.53103199347921,0.0,18.0,0.0,0.5777777777777777,2.377027160125437,1.9606839217683352
8601,Amihan,5.6314623472696015,0.2974352725207405,5.928897619790342,27.0,2.6916631933132265,5.28268646047808,0.0,0.0,0.0,0.0,0.0,0.0,7.044350689860708,0.0,18.0,0.0,0.4222222222222222,1.0924627223607402,1.1628558575257588
8602,Amihan,6.332738790514495,0.3794905754242347,6.71222936593873,25.3,2.8685240003923447,6.068409439065837,0.0,0.0,0.0,0.0,0.0,0.0,9.653503098946992,0.0,18.0,0.0,0.5777777777777777,2.4546171520041296,1.6071730375504005
8603,Amihan,6.917135826551906,0.21223373554680736,7.129369562098713,22.1,2.68224181014881,6.605565019350671,0.0,0.0,0.0,0.0,0.0,0.0,11.980357208287625,0.0,18.0,0.0,0.4222222222222222,0.42380541628860574,1.552820030369862
8604,Amihan,7.278399448829579,0.32785384701759823,7.606253295847178,19.4,2.526501704142747,7.174390450731675,0.0,0.0,0.0,0.0,0.0,0.0,14.802518645117466,0.0,18.0,0.0,0.5777777777777777,2.602849360064787,1.8523398919658083
8605,Amihan,7.459031259968415,0.43036671012025973,7.889397970088675,16.5,2.2407100839811624,7.564510469950084,6.6082567499194695,0.0018356268749776304,4.956192562439602,63.10420361820399,0.6282092222030341,0.012232739371618416,16.557049814824875,0.0,18.0,0.0,0.45555555555555555,4.470471740062277,1.7877131214238955
8606,Amihan,7.597161468486349,0.37164773113375094,7.9688091996201,16.1,2.209867560425447,7.656265762454254,9.213551284352636,0.0007236929262314353,6.910163463264477,87.98293382012419,0.8671513258962089,0.10712111100738987,17.07810872171151,0.0,18.0,0.0,0.8111111111111111,10.798809615615687,1.9541160539615037
8607,Amihan,7.629037670452026,0.5819232085413937,8.210960878993419,18.1,2.5509520097232907,7.804647487263539,17.203211058657992,0.002219349937307043,12.902408293993494,164.27856462231463,1.5713639955346128,0.29597104330524515,18.67604067657258,0.0,18.0,0.0,1.0,18.07334580946488,1.8664352581365165
8608,Amihan,7.023389833104163,0.6320800183399543,7.655469851444118,20.7,2.7060160097960226,7.161263575731411,0.0,-0.004778669738516109,0.0,0.0,0.0,0.0,15.198052563643829,0.0,18.0,0.0,0.5777777777777777,2.2616573031932643,1.942651280474497
8609,Amihan,5.907722764305468,0.5164318262697316,6.4241545905752,20.0,2.1971902738147824,6.036730663551435,0.0,0.0,0.0,0.0,0.0,0.0,8.296319341391804,0.0,18.0,0.0,0.4222222222222222,-0.11044435912577512,1.6169299849300691
8610,Amihan,5.185195519750123,0.5238734519388019,5.709068971688925,16.7,1.6405610275623899,5.468274685707063,0.0,0.0,0.0,0.0,0.0,0.0,6.553028530715216,0.0,18.0,0.0,0.5777777777777777,2.0408997363950236,1.5958727557756602
8611,Amihan,5.397703532854637,0.32679315632595884,5.7244966891805955,17.4,1.7118580251999103,5.462545601274031,0.0,0.0,0.0,0.0,0.0,0.0,6.5887130518563914,0.0,18.0,0.0,0.4222222222222222,0.45729951420473736,1.2136555768607
8612,Amihan,5.503957539406893,0.5379567387685287,6.041914278175422,15.7,1.6349446982222073,5.816501008215774,0.0,0.0,0.0,0.0,0.0,0.0,7.340870961413805,0.0,18.0,0.0,0.5777777777777777,2.2261067575043025,1.5354256847506185
8613,Amihan,5.248947923681478,0.41309955554613526,5.662047479227613,15.5,1.5131163736267752,5.456121378496846,0.0,0.0,0.0,0.0,0.0,0.0,6.447464919929807,0.0,18.0,0.0,0.4222222222222222,0.45404958596949174,1.2727938493324007
8614,Amihan,5.025814509921739,0.7229884310782034,5.748802940999942,20.0,1.966206405831826,5.402107702009974,0.0,0.0,0.0,0.0,0.0,0.0,6.645892553380573,0.0,18.0,0.0,0.5777777777777777,2.15765554319355,1.4963189239735495
8615,Amihan,4.940811304679934,0.2806045650323096,5.221415869712243,24.4,2.15699002573429,4.755058118821014,0.0,0.0,0.0,0.0,0.0,0.0,5.482454563998988,0.0,18.0,0.0,0.4222222222222222,0.5827355171830901,1.161668565177583
8616,Amihan,4.760179493541098,0.08327841246242865,4.843457906003526,29.7,2.3997332047169238,4.207180176009474,0.0,0.0,0.0,0.0,0.0,0.0,4.718576972197565,0.0,18.0,0.0,0.5777777777777777,2.239047886701233,1.4458701396236522
8617,Amihan,4.6539254869888405,0.3388613029023565,4.992786789891197,36.1,2.9417317896457793,4.0341212186918085,0.0,0.0,0.0,0.0,0.0,0.0,5.015191979745781,0.0,18.0,0.0,0.45555555555555555,1.1460919317640998,1.1095783317573236
8618,Amihan,4.537046079781358,0.32305722107405005,4.860103300855408,38.3,3.0121901182285287,3.8140942288611632,0.0,0.0,0.0,0.0,0.0,0.0,4.753287490425139,0.0,18.0,0.0,0.6,2.7543887514771304,1.4185226341324275
8619,Amihan,4.356414268642522,0.2578371106130906,4.614251379255612,38.3,2.859816252294433,3.621155450139492,0.0,0.0,0.0,0.0,0.0,0.0,4.285985632621823,14.243965808257485,0.0,0.0,1.0,2.552239090505031,1.1072421916897046
8620,Amihan,4.154531656193234,0.4454418261084954,4.5999734823017295,41.3,3.03599017089522,3.4557950923205376,0.0,0.0,0.0,0.0,0.0,0.0,4.260641592889616,14.079772681951548,0.0,0.0,1.0,4.201748068515563,1.4220855236011192
8621,Amihan,3.931398242433496,0.5050092780251744,4.436407520458671,45.8,3.1805076112771973,3.092908505305333,0.0,0.0,0.0,0.0,0.0,0.0,3.964088851710848,12.191259241711775,0.0,0.0,1.0,3.8930791407255008,1.1631408714911966
8622,Amihan,3.52763301753492,0.6153752545277533,4.143008272062673,46.7,3.015168555155686,2.8413511093105175,0.0,0.0,0.0,0.0,0.0,0.0,3.4583735210837845,9.282509076917277,0.0,0.0,0.4222222222222222,-0.09927292528551794,1.2141814349042277
8623,Amihan,3.028239186739314,0.320883690443514,3.349122877182828,43.2,2.2926323729750684,2.441405506845615,0.0,0.0,0.0,0.0,0.0,0.0,2.497794526591495,3.935429786936974,0.0,0.0,0.5777777777777777,1.4663206528519304,1.9335287771302743
8624,Amihan,3.5063822162244684,0.0069860726437868115,3.5133682888682554,37.3,2.1290604289155524,2.7947913022712405,0.0,0.0,0.0,0.0,0.0,0.0,2.5260436961044146,4.721519747005758,0.0,0.0,1.0,4.103784502624885,1.3697631707750282
8625,Amihan,4.345788867987296,-0.2163466345714722,4.129442233415824,29.3,2.0208765645442672,3.6011596840454083,0.0,0.0,0.0,0.0,0.0,0.0,3.4103213233799323,8.959512970247607,0.0,0.0,0.4222222222222222,-0.008057523325748578,0.8325195913992316
8626,Amihan,4.770804894196323,-0.06580233339285352,4.70500256080347,22.4,1.7929370965743816,4.349991455726624,0.0,0.0,0.0,0.0,0.0,0.0,4.417989525420042,15.004986486270209,0.0,0.0,0.5777777777777777,2.3780777066161045,2.0034808211094663
8627,Amihan,5.057690711887416,0.19436952882352102,5.252060240710937,19.4,1.7445302742759399,4.953862219944287,0.0,0.0,0.0,0.0,0.0,0.0,5.496165259106928,0.0,18.0,0.0,0.4222222222222222,1.0301768295232403,1.1384744573445555
8628,Amihan,5.323325728268057,0.3000415664971898,5.623367294765247,19.5,1.8771185749834938,5.300819331696502,0.0,0.0,0.0,0.0,0.0,0.0,6.29743176890643,0.0,18.0,0.0,0.5777777777777777,2.262407505883902,1.479718648908405
8629,Amihan,5.4720813374412165,0.16557286743640084,5.6376542048776175,18.6,1.7981822912491248,5.343190561940714,0.0,0.0,0.0,0.0,0.0,0.0,6.326751864112859,0.0,18.0,0.0,0.4222222222222222,0.47282559991194023,1.2470840131841194
8630,Amihan,5.450830536130765,0.07763114620743815,5.528461682338204,14.7,1.4028910732259992,5.347502707782818,0.0,0.0,0.0,0.0,0.0,0.0,6.086460635159765,0.0,18.0,0.0,0.5777777777777777,2.2099908667601342,1.5421788478982719
8631,Amihan,5.482706738096442,0.08626137511772175,5.568968113214164,8.3,0.8039150803191544,5.510637566528176,0.0,0.0,0.0,0.0,0.0,0.0,6.180063700270844,0.0,18.0,0.0,0.4222222222222222,0.4475306718920747,1.2730238237946088
8632,Amihan,5.588960744648698,0.1314658378690407,5.720426582517739,4.8,0.4786729593659322,5.700364241339972,0.0,0.0,0.0,0.0,0.0,0.0,6.5322460036795285,0.0,18.0,0.0,0.5777777777777777,2.2751344963274818,1.5536373686149612
