hour_of_year,datetime,month,hour_of_day,season,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_50m_ms,wind_speed_15m_ms,wind_speed_20m_ms,wind_speed_25m_ms,wind_speed_30m_ms,wind_speed_40m_ms,air_temp_c,relative_humidity_pct,air_density_kgm3,outlier_flag,wind_speed_50m_ms_derived,alpha_actual
7771,2023-11-20 18:00:00,11,18,Amihan,3.28,358.3,4.69,3.4851314149140173,3.638408497967893,3.7619267114186585,3.865954803828666,4.035980609172248,26.98,87.13,1.1148793855995736,0,4.172995766938431,0.2221826373664337
7772,2023-11-20 19:00:00,11,19,Amihan,3.07,5.2,4.38,3.261998001154278,3.405461612427265,3.52107164757783,3.61843940480305,3.777579411633781,26.92,87.76,1.115102309461126,0,3.905822257469812,0.2208045181760311
7773,2023-11-20 20:00:00,11,20,Amihan,2.97,5.2,4.23,3.1557439946020223,3.294534524074586,3.4063787600345785,3.500574929076567,3.6545312223297497,26.82,88.74,1.1154740474047409,0,3.7785967767704713,0.2197289112624023
7774,2023-11-20 21:00:00,11,21,Amihan,2.9,0.2,4.12,3.081366190015442,3.21688556222771,3.326093738754302,3.418069796068028,3.5683974898169266,26.7,89.73,1.1159204602301152,0,3.68953894028093,0.2181770565090901
7775,2023-11-20 22:00:00,11,22,Amihan,2.95,349.1,4.22,3.1344931932915707,3.27234910640405,3.3834401825259284,3.4770020339312704,3.629921584468943,26.57,90.56,1.116404477512345,0,3.753151680630602,0.222456520335544
7776,2023-11-20 23:00:00,11,23,Amihan,3.13,333.0,4.48,3.3257504050856324,3.472017865438873,3.589887380103781,3.6891580902389407,3.8514083252162,26.42,91.28,1.1169634809894182,0,3.982157545889418,0.2228045202020272
7777,2023-11-21 00:00:00,11,0,Amihan,3.35,325.0,4.79,3.559509219500597,3.7160574598147686,3.842211732698935,3.948459936837205,4.122114341685071,26.21,92.04,1.1177470269909142,0,4.262053603427972,0.2221707733012594
7778,2023-11-21 01:00:00,11,1,Amihan,3.52,330.2,5.0,3.7401410306394336,3.904633510014324,4.037189641522463,4.148829545572228,4.331296263501925,25.92,92.86,1.1188308757147156,0,4.4783369206168535,0.2180742233748427
7779,2023-11-21 02:00:00,11,2,Amihan,3.48,336.8,4.95,3.6976394280185305,3.860262674673252,3.9913124865051626,4.101683755281634,4.282076987780313,25.51,93.61,1.1203668050626132,0,4.427446728337117,0.2189306465766777
7780,2023-11-21 03:00:00,11,3,Amihan,3.16,343.5,4.5,3.35762660705131,3.5052959919446773,3.624295246366757,3.724517432956886,3.88832278200741,25.2,93.86,1.121530920060332,0,4.020325190099221,0.2196452354243444
7781,2023-11-21 04:00:00,11,4,Amihan,2.54,348.2,3.51,2.6988517664273184,2.817548044158064,2.913199343598596,2.993757683452687,3.125424008322412,24.96,93.76,1.1224338331488375,0,3.2315272097632977,0.2009720001923797
7782,2023-11-21 05:00:00,11,5,Amihan,2.03,352.1,2.62,2.156956333010809,2.251819893559397,2.3282656171280114,2.3926488572476194,2.4978782428718485,24.89,92.99,1.1226974567172192,0,2.582677258196651,0.1585264785601082
7783,2023-11-21 06:00:00,11,6,Amihan,1.58,353.8,2.02,1.678813303525655,1.752647995972339,1.8121476231833784,1.862258716478443,1.944161391003705,25.17,92.39,1.1216437047465808,0,2.0101625950496107,0.1526450088420526
7784,2023-11-21 07:00:00,11,7,Amihan,1.25,355.4,1.46,1.328175081903208,1.386588604408496,1.4336610942906476,1.4733059465810467,1.5381023663003996,25.73,90.32,1.1195421239293362,0,1.5903185087417804,0.0964888941699972
7785,2023-11-21 08:00:00,11,8,Amihan,1.02,343.0,1.09,1.0837908668330176,1.1314563011973326,1.1698674529411683,1.202217652410134,1.255091530901126,26.07,88.13,1.1182700020052136,0,1.2976999031332928,0.0412411491192521
7786,2023-11-21 09:00:00,11,9,Amihan,1.23,324.9,1.24,1.3069242805927566,1.3644031867379598,1.410722516781997,1.4497330514357498,1.5134927284395931,26.19,88.01,1.1178217077570656,0,1.564873412601912,0.0050310795899999
7787,2023-11-21 10:00:00,11,10,Amihan,1.45,316.4,1.45,1.540683095007721,1.608442781113855,1.663046869377151,1.709034898034014,1.7841987449084633,26.32,88.05,1.1173364610812435,0,1.844769470140465,0.0
7788,2023-11-21 11:00:00,11,11,Amihan,1.59,312.4,1.57,1.6894387041808805,1.7637407048076066,1.823616911937704,1.8740451640510916,1.9564662099341084,26.5,87.23,1.116665276155515,0,2.0228851431195447,-0.0078651041920461
7789,2023-11-21 12:00:00,11,12,Amihan,1.8,313.6,1.78,1.9125721179406197,1.996687590348234,2.0644719757785324,2.121560563076707,2.214867407472576,26.64,86.79,1.1161438006604625,0,2.290058652588164,-0.0069423619959509
7790,2023-11-21 13:00:00,11,13,Amihan,2.13,314.8,2.14,2.263210339563066,2.3627469819120765,2.442958504671263,2.5105133329741034,2.6209264321758807,26.71,87.05,1.1158832455145735,0,2.7099027388959938,0.0029102392060235
7791,2023-11-21 14:00:00,11,14,Amihan,2.5,318.4,2.6,2.656350163806416,2.773177208816992,2.867322188581295,2.946611893162093,3.0762047326007997,26.65,87.9,1.116106571047365,0,3.1806370174835608,0.0243691992404753
7792,2023-11-21 15:00:00,11,15,Amihan,2.7,326.2,2.95,2.8688581769109294,2.995031385522351,3.0967079636677988,3.182340844615061,3.3223011112088634,26.44,89.49,1.1168889148502954,0,3.4350879788822457,0.055021319342178
7793,2023-11-21 16:00:00,11,16,Amihan,2.47,333.5,2.99,2.624473961840739,2.739899082311188,2.83291432231832,2.911252550444148,3.0392902758095897,26.23,91.01,1.117672356202819,0,3.1424693732737583,0.118709293031229
7794,2023-11-21 17:00:00,11,17,Amihan,2.37,337.4,3.21,2.5182199552884823,2.628971993958508,2.718221434775068,2.7933880747176647,2.916242086505558,25.92,92.52,1.1188308757147156,0,3.015243892574416,0.1885012025944224
7795,2023-11-21 18:00:00,11,18,Amihan,2.58,339.1,3.57,2.741353369048221,2.8619188794991355,2.9590764986158966,3.0409034737432803,3.174643284044025,25.81,92.79,1.119242540808135,0,3.282417402043035,0.2017947970212984
7796,2023-11-21 19:00:00,11,19,Amihan,2.57,344.5,3.54,2.730727968392995,2.850826170663867,2.947607209861571,3.029117026170632,3.162338465113621,25.82,92.61,1.119205104191056,0,3.2696948539731,0.198964387358227
7797,2023-11-21 20:00:00,11,20,Amihan,2.46,348.7,3.29,2.613848561185513,2.72880637347592,2.821445033563994,2.8994661028715,3.0269854568791863,25.81,92.24,1.119242540808135,0,3.129746825203824,0.1806383536680313
7798,2023-11-21 21:00:00,11,21,Amihan,2.38,344.7,3.13,2.528845355943708,2.640064702793776,2.729690723529393,2.805174522290313,2.9285469054359607,25.81,91.92,1.119242540808135,0,3.0279664406443496,0.1702038424423501
7799,2023-11-21 22:00:00,11,22,Amihan,2.33,339.2,3.02,2.47571835266758,2.584601158617436,2.672344279757767,2.746242284427071,2.867022810783945,25.81,91.71,1.119242540808135,0,2.9643537002946787,0.1611671763198817
7800,2023-11-21 23:00:00,11,23,Amihan,2.18,337.7,2.77,2.3163373428391947,2.4182105260884166,2.5003049484428894,2.5694455708373454,2.682450526827897,25.81,91.4,1.119242540808135,0,2.773515479245665,0.1488236616944095
7801,2023-11-22 00:00:00,11,0,Amihan,2.05,340.3,2.55,2.178207134321261,2.2740053112299328,2.351204194636661,2.416221752392916,2.522487880732655,25.79,91.12,1.1193174215561652,0,2.6081223543365195,0.1356085651604497
7802,2023-11-22 01:00:00,11,1,Amihan,1.92,341.5,2.37,2.040076925803328,2.1298000963714494,2.2021034408304345,2.262997933948488,2.3625252346374137,25.79,90.83,1.1193174215561652,0,2.4427292294273744,0.1308312470338748
7803,2023-11-22 02:00:00,11,2,Amihan,1.8,340.6,2.19,1.9125721179406197,1.996687590348234,2.0644719757785324,2.121560563076707,2.214867407472576,25.81,90.36,1.119242540808135,0,2.290058652588164,0.1218530254638328
7804,2023-11-22 03:00:00,11,3,Amihan,1.65,336.8,1.97,1.7531911081122342,1.8302969578192143,1.8924326444636543,1.9447638494869812,2.0302951235165274,25.86,89.8,1.1190553827631182,0,2.09922043153915,0.1101367461695519
7805,2023-11-22 04:00:00,11,4,Amihan,1.53,334.8,1.79,1.6256863002495263,1.6971844517959989,1.7548011794117526,1.803326478615201,1.882637296351689,25.94,89.17,1.118756060048815,0,1.9465498546999391,0.0975172035129661
7806,2023-11-22 05:00:00,11,5,Amihan,1.48,338.1,1.73,1.572559296973398,1.6417209076196588,1.6974547356401266,1.7443942407519593,1.821113201699673,25.98,88.81,1.118606458730318,0,1.882937114350268,0.0969775345341596
7807,2023-11-22 06:00:00,11,6,Amihan,1.45,345.6,1.79,1.540683095007721,1.608442781113855,1.663046869377151,1.709034898034014,1.7841987449084633,26.31,89.75,1.117373772791024,0,1.844769470140465,0.1308854860400251
7808,2023-11-22 07:00:00,11,7,Amihan,1.48,353.8,1.64,1.572559296973398,1.6417209076196588,1.6974547356401266,1.7443942407519593,1.821113201699673,26.97,87.69,1.114916533386645,0,1.882937114350268,0.0637826120951942
7809,2023-11-22 08:00:00,11,8,Amihan,1.75,350.1,1.73,1.859445114664491,1.941224046171894,2.0071255320069064,2.062628325213465,2.1533433128205592,27.4,84.72,1.113321410746964,0,2.2264459122384928,-0.0071418594882924
7810,2023-11-22 09:00:00,11,9,Amihan,2.55,345.7,2.53,2.709477167082544,2.8286407529933317,2.9246686323529207,3.005544131025335,3.1377288272528148,27.67,84.02,1.1123221527823948,0,3.244249757833232,-0.0048924263372155
7811,2023-11-22 10:00:00,11,10,Amihan,3.35,344.8,3.33,3.559509219500597,3.7160574598147686,3.842211732698935,3.948459936837205,4.122114341685071,27.99,83.46,1.1111401673640169,0,4.262053603427972,-0.0037205795876687
7812,2023-11-22 11:00:00,11,11,Amihan,3.84,344.9,3.84,4.080153851606655,4.259600192742899,4.404206881660869,4.525995867896975,4.725050469274827,28.18,83.14,1.1104395513224703,0,4.885458458854749,0.0
7813,2023-11-22 12:00:00,11,12,Amihan,4.12,346.7,4.16,4.3776650699529736,4.570196040130402,4.725346966781975,4.856016399931129,5.069585399326117,28.2,83.28,1.1103658536585368,0,5.241689804812908,0.0060032827840648
7814,2023-11-22 13:00:00,11,13,Amihan,4.31,348.8,4.45,4.579547682402261,4.780957508000493,4.943263453114152,5.079958903811448,5.303376959003777,28.03,83.93,1.1109925957898932,0,5.483418218141658,0.0198617118532687
7815,2023-11-22 14:00:00,11,14,Amihan,4.35,351.7,4.64,4.622049285023163,4.825328343341565,4.989140608131453,5.127104694102042,5.35259623472539,27.72,85.31,1.1121373018247085,0,5.534308410421395,0.0401000378075869
7816,2023-11-22 15:00:00,11,15,Amihan,4.05,356.3,4.44,4.303287265366393,4.492547078283526,4.6450619455016975,4.773511266922591,4.983451666813294,27.39,86.93,1.1133584547813935,0,5.152631968323369,0.0571239776417596
7817,2023-11-22 16:00:00,11,16,Amihan,3.44,2.3,4.17,3.655137825397628,3.81589183933218,3.945435331487862,4.054537964991041,4.232857712058699,27.06,89.0,1.1145822923953232,0,4.37655653605738,0.1195725308436108
7818,2023-11-22 17:00:00,11,17,Amihan,2.9,6.3,4.07,3.081366190015442,3.21688556222771,3.326093738754302,3.418069796068028,3.5683974898169266,26.65,91.04,1.116106571047365,0,3.68953894028093,0.2105904551170148
7819,2023-11-22 18:00:00,11,18,Amihan,2.93,10.0,4.16,3.11324239198112,3.2501636887335144,3.360501605017278,3.4534291387859737,3.6053119466081367,26.59,90.78,1.1163299859878564,0,3.7277065844907336,0.2177857552231285
7820,2023-11-22 19:00:00,11,19,Amihan,3.02,12.6,4.29,3.2088709978781504,3.3499980682509256,3.4637252038062045,3.5595071669398086,3.716055316981765,26.69,90.2,1.1159576774279616,0,3.842209517120141,0.2181071409099917
7821,2023-11-22 20:00:00,11,20,Amihan,3.18,15.1,4.52,3.378877408361761,3.527481409615213,3.647233823875408,3.748090328102183,3.9129324198682167,26.79,89.84,1.1155856171234246,0,4.045770286239089,0.2184804982754822
7822,2023-11-22 21:00:00,11,21,Amihan,3.3,16.2,4.72,3.5063822162244684,3.6605939156384286,3.784865288927309,3.889527698973963,4.060590247033055,26.86,89.76,1.1153253224892503,0,4.1984408630783,0.2223672801293498
7823,2023-11-22 22:00:00,11,22,Amihan,3.49,15.5,5.02,3.708264828673757,3.87135538350852,4.002781775259488,4.113470202854282,4.294381806710716,26.87,90.0,1.115288147456836,0,4.440169276407051,0.225872768797589
7824,2023-11-22 23:00:00,11,23,Amihan,3.6,16.3,5.21,3.825144235881239,3.993375180696468,4.128943951557065,4.243121126153414,4.429734814945151,26.82,90.49,1.1154740474047409,0,4.580117305176327,0.2296739796219673
7825,2023-11-23 00:00:00,11,0,Amihan,3.59,17.7,5.2,3.814518835226013,3.9822824718612,4.117474662802739,4.231334678580766,4.417429996014747,26.74,90.98,1.1157716162592952,0,4.567394757106393,0.2302085841427976
7826,2023-11-23 01:00:00,11,1,Amihan,3.47,20.1,4.98,3.6870140273633054,3.849169965837985,3.9798431977508377,4.089897307708986,4.26977216884991,26.64,91.27,1.1161438006604625,0,4.414724180267182,0.2244729630678353
7827,2023-11-23 02:00:00,11,2,Amihan,3.27,23.3,4.6,3.474506014258792,3.627315789132625,3.7504574226643337,3.854168356256018,4.023675790241845,26.58,91.25,1.1163672305074568,0,4.160273218868498,0.2120406857259619
7828,2023-11-23 03:00:00,11,3,Amihan,3.07,24.5,4.2,3.261998001154278,3.405461612427265,3.52107164757783,3.61843940480305,3.777579411633781,26.53,91.15,1.1165534903897492,0,3.905822257469812,0.1947306952749876
7829,2023-11-23 04:00:00,11,4,Amihan,2.97,27.3,4.01,3.1557439946020223,3.294534524074586,3.4063787600345785,3.500574929076567,3.6545312223297497,26.5,90.79,1.116665276155515,0,3.7785967767704713,0.1865429453254305
7830,2023-11-23 05:00:00,11,5,Amihan,2.9,28.7,3.86,3.081366190015442,3.21688556222771,3.326093738754302,3.418069796068028,3.5683974898169266,26.51,90.1,1.1166280117466465,0,3.68953894028093,0.1776747299632286
7831,2023-11-23 06:00:00,11,6,Amihan,2.72,27.3,3.75,2.8901089782213805,3.0172168031928868,3.1196465411764494,3.2059137397603577,3.3469107490696697,27.1,89.08,1.1144338051623646,0,3.460533075022114,0.1995255344698251
7832,2023-11-23 07:00:00,11,7,Amihan,3.0,23.7,3.49,3.187620196567699,3.3278126505803898,3.440786626297554,3.535934271794512,3.691445679120959,27.9,84.81,1.1114723467862482,0,3.816764420980273,0.0940014189906942
7833,2023-11-23 08:00:00,11,8,Amihan,3.09,18.5,3.37,3.2832488024647297,3.427647030097801,3.54401022508648,3.6420122999483473,3.8021890494945874,28.48,81.43,1.1093351125551172,0,3.9312673536096807,0.0538956195728165
7834,2023-11-23 09:00:00,11,9,Amihan,3.33,8.6,3.53,3.538258418190146,3.693872042144233,3.819273155190285,3.924887041691908,4.0975047038242645,28.94,79.6,1.107645900228409,0,4.236608507288104,0.0362397123258031
7835,2023-11-23 10:00:00,11,10,Amihan,3.88,357.6,4.04,4.122655454227557,4.3039710280839705,4.450084036678169,4.573141658187569,4.77426974499644,29.25,79.0,1.1065104166666668,0,4.936348651134487,0.0251078578587487
7836,2023-11-23 11:00:00,11,11,Amihan,4.49,350.3,4.69,4.770804894196323,4.9806262670353165,5.149710650692006,5.29211496011912,5.524863699751036,29.32,79.37,1.1062543392733166,0,5.712424083400475,0.0270777023253511
7837,2023-11-23 12:00:00,11,12,Amihan,5.02,347.2,5.32,5.333951128923283,5.568539835304518,5.75758295467124,5.916796681469482,6.177019103062404,29.25,80.05,1.1065104166666668,0,6.3867191311069895,0.0360643732830495
7838,2023-11-23 13:00:00,11,13,Amihan,5.49,347.8,5.93,5.8333449597188896,6.089897150562114,6.296639526124524,6.470759717383957,6.755345592791355,29.1,80.74,1.107059553349876,0,6.9846788903939,0.0479024117007381
7839,2023-11-23 14:00:00,11,14,Amihan,5.55,352.8,6.15,5.897097363650243,6.156453403573721,6.365455258650474,6.541478402819847,6.829174506373774,28.82,81.82,1.1080860681524656,0,7.061014178813505,0.0637826120951942
7840,2023-11-23 15:00:00,11,15,Amihan,5.17,0.0,6.01,5.493332138751668,5.734930467833538,5.929622285986118,6.093593395059209,6.361591387018453,28.44,83.68,1.109482244106237,0,6.577557352156004,0.0935432543645531
7841,2023-11-23 16:00:00,11,16,Amihan,4.31,5.2,5.62,4.579547682402261,4.780957508000493,4.943263453114152,5.079958903811448,5.303376959003777,28.06,86.27,1.1108819428305834,0,5.483418218141658,0.1648984143716138
7842,2023-11-23 17:00:00,11,17,Amihan,3.74,8.9,5.42,3.9738998450543983,4.14867310439022,4.289513994117618,4.408131392170492,4.602002279970796,27.59,88.28,1.1126180421626657,0,4.758232978155407,0.2305216008388925
7843,2023-11-23 18:00:00,11,18,Amihan,3.67,15.0,5.36,3.899522040467818,4.071024142543344,4.209228972837341,4.325626259161953,4.515868547457973,27.44,88.93,1.1131732592567951,0,4.669175141665867,0.2353444703209331
7844,2023-11-23 19:00:00,11,19,Amihan,3.63,22.8,5.29,3.857020437846916,4.026653307202271,4.16335181782004,4.27848046887136,4.46664927173636,27.47,89.08,1.113062171512208,0,4.61828494938613,0.2339857876368176
7845,2023-11-23 20:00:00,11,20,Amihan,3.5,28.7,5.0,3.718890229328982,3.882448092343788,4.014251064013813,4.12525665042693,4.306686625641119,27.54,89.42,1.1128030529781503,0,4.4528918244769855,0.2216146029512255
7846,2023-11-23 21:00:00,11,21,Amihan,3.22,35.5,4.5,3.421379010982664,3.5718522449562853,3.693110978892708,3.795236118392777,3.962151695589829,27.49,89.87,1.1129881253326237,0,4.096660478518826,0.2079583403834234
7847,2023-11-23 22:00:00,11,22,Amihan,2.86,44.6,3.88,3.0388645873945395,3.172514726886638,3.280216583737001,3.3709240057774346,3.519178214095314,27.39,89.79,1.1133584547813935,0,3.638648748001193,0.1895155609588698
7848,2023-11-23 23:00:00,11,23,Amihan,2.36,56.6,3.09,2.5075945546332563,2.61787928512324,2.7067521460207424,2.781601627145016,2.903937267575154,27.36,87.82,1.1134696016771488,0,3.002521344504481,0.1674556500688688
7849,2023-11-24 00:00:00,11,0,Amihan,1.95,66.1,2.47,2.0719531277690044,2.163078222877253,2.23651130709341,2.2983572766664326,2.399439691428624,27.37,84.99,1.11343255024624,0,2.4808968736371773,0.1468766059491653
7850,2023-11-24 01:00:00,11,1,Amihan,1.83,67.2,2.3,1.9444483199062963,2.0299657168540377,2.098879842041508,2.1569199057946524,2.251781864263785,27.29,83.37,1.1137290307548928,0,2.3282262967979666,0.1420329136748443
7851,2023-11-24 02:00:00,11,2,Amihan,1.93,61.2,2.43,2.050702326458553,2.1408928052067173,2.21357272958476,2.274784381521136,2.3748300535678166,27.13,83.03,1.1143224656986812,0,2.455451777497309,0.1431377082991983
7852,2023-11-24 03:00:00,11,3,Amihan,2.24,55.2,2.87,2.380089746770549,2.4847667791000245,2.5691206809688407,2.640164256273236,2.7562794404103164,26.91,83.36,1.115139472105579,0,2.849850767665271,0.1539892666811582
7853,2023-11-24 04:00:00,11,4,Amihan,2.59,51.3,3.36,2.7519787697034466,2.873011588334403,2.970545787370221,3.0526899213159284,3.186948102974428,26.71,83.87,1.1158832455145735,0,3.295139950112969,0.1617229818266282
7854,2023-11-24 05:00:00,11,5,Amihan,2.84,48.0,3.74,3.017613786084088,3.150329309216102,3.257278006228351,3.347351110632138,3.494568576234508,26.56,84.74,1.1164417270027691,0,3.613203651861325,0.1710420496041332
7855,2023-11-24 06:00:00,11,6,Amihan,2.84,47.3,4.0,3.017613786084088,3.150329309216102,3.257278006228351,3.347351110632138,3.494568576234508,27.11,85.59,1.1143966895357358,0,3.613203651861325,0.2128011936967463
7856,2023-11-24 07:00:00,11,7,Amihan,3.35,46.8,4.31,3.559509219500597,3.7160574598147686,3.842211732698935,3.948459936837205,4.122114341685071,27.95,83.24,1.1112877781467951,0,4.262053603427972,0.1565624596835751
7857,2023-11-24 08:00:00,11,8,Amihan,3.62,41.3,4.22,3.84639503719169,4.015560598367004,4.151882529065715,4.266694021298712,4.454344452805957,28.32,81.44,1.1099238730221912,0,4.605562401316196,0.0952886104057897
7858,2023-11-24 09:00:00,11,9,Amihan,3.9,29.5,4.35,4.143906255538009,4.326156445754506,4.47302261418682,4.596714553332865,4.798879382857247,28.74,80.6,1.1083797078406044,0,4.9617937472743545,0.0678493349270242
7859,2023-11-24 10:00:00,11,10,Amihan,4.45,18.6,4.91,4.72830329157542,4.936255431694245,5.103833495674706,5.244969169828527,5.475644424029422,29.06,80.81,1.1072060818636047,0,5.6615338911207385,0.0611206215960866
7860,2023-11-24 11:00:00,11,11,Amihan,4.91,10.6,5.42,5.217071721715801,5.446520038116572,5.631420778373664,5.787145758170351,6.04166609482797,29.21,81.48,1.106656799841249,0,6.246771102337713,0.0614014823943523
7861,2023-11-24 12:00:00,11,12,Amihan,5.31,3.7,5.9,5.642087747924827,5.890228391527289,6.09019232854667,6.258603661076286,6.533858852044097,29.13,82.87,1.1069496824136562,0,6.755673025135082,0.0654641691014225
7862,2023-11-24 13:00:00,11,13,Amihan,5.37,0.5,6.03,5.705840151856181,5.956784644538898,6.159008061072622,6.329322346512177,6.607687765626516,28.94,84.85,1.107645900228409,0,6.832008313554689,0.0720245877910292
7863,2023-11-24 14:00:00,11,14,Amihan,4.91,4.1,5.64,5.217071721715801,5.446520038116572,5.631420778373664,5.787145758170351,6.04166609482797,28.82,86.0,1.1080860681524656,0,6.246771102337713,0.0861233121406375
7864,2023-11-24 15:00:00,11,15,Amihan,4.15,9.1,5.09,4.40954127191865,4.603474166636207,4.75975483304495,4.891375742649076,5.106499856117327,28.62,87.48,1.108820459290188,0,5.279857449022711,0.1268576406349469
7865,2023-11-24 16:00:00,11,16,Amihan,3.56,11.5,4.88,3.782642633260336,3.949004345355396,4.0830667965397645,4.195975335862821,4.380515539223538,28.31,89.02,1.1099606913023288,0,4.52922711289659,0.1959595164029233
7866,2023-11-24 17:00:00,11,17,Amihan,3.52,11.8,5.1,3.7401410306394336,3.904633510014324,4.037189641522463,4.148829545572228,4.331296263501925,27.77,90.74,1.1119525122956269,0,4.4783369206168535,0.2303782875100229
7867,2023-11-24 18:00:00,11,18,Amihan,3.47,17.1,5.04,3.6870140273633054,3.849169965837985,3.9798431977508377,4.089897307708986,4.26977216884991,27.55,91.5,1.1127660458929165,0,4.414724180267182,0.2319141889481197
7868,2023-11-24 19:00:00,11,19,Amihan,3.69,25.3,5.38,3.9207728417782697,4.09320956021388,4.232167550345992,4.349199154307249,4.540478185318779,27.52,91.71,1.112877074533542,0,4.694620237805736,0.2342817409781231
7869,2023-11-24 20:00:00,11,20,Amihan,4.13,36.2,5.99,4.388290470608199,4.58128874896567,4.736816255536299,4.867802847503778,5.08189021825652,27.54,91.02,1.1128030529781503,0,5.254412352882842,0.2310210305609666
7870,2023-11-24 21:00:00,11,21,Amihan,4.15,43.4,6.0,4.40954127191865,4.603474166636207,4.75975483304495,4.891375742649076,5.106499856117327,27.28,90.84,1.113766101920581,0,5.279857449022711,0.2290558288315099
7871,2023-11-24 22:00:00,11,22,Amihan,4.15,50.4,6.04,4.40954127191865,4.603474166636207,4.75975483304495,4.891375742649076,5.106499856117327,26.88,90.46,1.11525097490251,0,5.279857449022711,0.2331843153467924
7872,2023-11-24 23:00:00,11,23,Amihan,4.17,57.6,6.08,4.430792073229101,4.625659584306741,4.7826934105536,4.914948637794372,5.1311094939781325,26.43,89.86,1.1169261966753454,0,5.305302545162579,0.2342983579882618
7873,2023-11-25 00:00:00,11,0,Amihan,4.14,69.1,6.07,4.398915871263424,4.592381457800937,4.748285544290624,4.879589295076426,5.094195037186923,25.97,89.15,1.1186438553089062,0,5.267134900952776,0.2377617765045984
7874,2023-11-25 01:00:00,11,1,Amihan,4.09,85.1,5.98,4.345788867987296,4.536917913624598,4.690939100518999,4.820657057213184,5.032670942534907,25.53,88.05,1.1202917838489357,0,5.2035221606031055,0.236029979766855
7875,2023-11-25 02:00:00,11,2,Amihan,3.8,98.2,5.37,4.037652248985752,4.215229357401827,4.358329726643568,4.478850077606381,4.675831193553214,25.22,85.73,1.1214557428695917,0,4.834568266575012,0.2148742981115734
7876,2023-11-25 03:00:00,11,3,Amihan,3.09,103.3,4.16,3.2832488024647297,3.427647030097801,3.54401022508648,3.6420122999483473,3.8021890494945874,25.23,82.43,1.1214181580534888,0,3.9312673536096807,0.1847502044448657
7877,2023-11-25 04:00:00,11,4,Amihan,2.44,90.5,3.16,2.5925977598750616,2.706620955805384,2.798506456055344,2.875893207726203,3.00237581901838,25.47,79.8,1.1205168776371308,0,3.1043017290639554,0.1606610520952903
7878,2023-11-25 05:00:00,11,5,Amihan,2.2,68.9,2.77,2.337588144149646,2.440395943758953,2.52324352595154,2.593018465982642,2.707060164688704,25.61,79.56,1.1199917994376758,0,2.7989605753855336,0.143149330617257
7879,2023-11-25 06:00:00,11,6,Amihan,1.95,49.0,2.53,2.0719531277690044,2.163078222877253,2.23651130709341,2.2983572766664326,2.399439691428624,26.35,81.91,1.1172245409015025,0,2.4808968736371773,0.16178936021829
7880,2023-11-25 07:00:00,11,7,Amihan,2.26,35.8,2.72,2.4013405480809995,2.50695219677056,2.5920592584774904,2.663737151418532,2.780889078271122,27.77,78.57,1.1119525122956269,0,2.8752958638051385,0.115112900965229
7881,2023-11-25 08:00:00,11,8,Amihan,2.99,34.2,3.32,3.1769947959124734,3.316719941745122,3.429317337543229,3.524147824221864,3.679140860190556,28.59,76.21,1.108930701928813,0,3.804041872910339,0.0650484213879786
7882,2023-11-25 09:00:00,11,9,Amihan,3.43,27.8,3.74,3.644512424742403,3.804799130496912,3.933966042733537,4.042751517418393,4.220552893128296,28.8,77.13,1.1081594634873324,0,4.363833987987445,0.0537612228344563
7883,2023-11-25 10:00:00,11,10,Amihan,3.69,12.8,3.95,3.9207728417782697,4.09320956021388,4.232167550345992,4.349199154307249,4.540478185318779,28.79,78.7,1.1081961648009535,0,4.694620237805736,0.0423061494541391
7884,2023-11-25 11:00:00,11,11,Amihan,4.22,354.4,4.46,4.48391907650523,4.681123128483081,4.840039854325226,4.973880875657613,5.192633588630149,28.95,79.91,1.1076092353525324,0,5.368915285512251,0.0343682956370752
7885,2023-11-25 12:00:00,11,12,Amihan,5.42,342.8,5.89,5.758967155132309,6.012248188715238,6.216354504844247,6.388254584375418,6.669211860278533,28.76,82.11,1.1083062833294692,0,6.895621053904359,0.0516703263726214
7886,2023-11-25 13:00:00,11,13,Amihan,6.52,341.0,7.33,6.927761227207132,7.232446160594713,7.477976267820017,7.684763817366739,8.022741942622883,28.43,84.72,1.1095190330923803,0,8.295101341597126,0.0727590291339016
7887,2023-11-25 14:00:00,11,14,Amihan,6.75,348.6,7.91,7.172145442277323,7.487578463805877,7.741769909169497,7.955852111537652,8.305752778022157,28.1,87.06,1.1107344398340249,0,8.587719947205613,0.0985345726417498
7888,2023-11-25 15:00:00,11,15,Amihan,6.79,1.0,8.22,7.214647044898225,7.531949299146949,7.787647064186797,8.002997901828245,8.35497205374377,27.92,88.63,1.1113985119739596,0,8.638610139485351,0.1187490775636301
7889,2023-11-25 16:00:00,11,16,Amihan,6.96,9.9,8.71,7.395278856037061,7.720525349346504,7.982624973010325,8.203367510563268,8.564153975560625,27.83,89.95,1.1117308459033826,0,8.854893456674233,0.139360651805987
7890,2023-11-25 17:00:00,11,17,Amihan,7.05,15.5,9.06,7.490907461934092,7.820359728863916,8.085848571799252,8.309445538717103,8.674897345934253,27.78,90.49,1.1119155617585488,0,8.969396389303641,0.1558565889946883
7891,2023-11-25 18:00:00,11,18,Amihan,5.64,24.3,7.74,5.992725969547274,6.256287783091133,6.468678857439401,6.647556430973682,6.939917876747402,27.57,90.9,1.1126920391061452,0,7.175517111442913,0.1966634560092906
